country,crop,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticide_tonnes,avg_temp
iraq,"rice, paddy",2005,28879,216.0,873.01,21.77
iraq,"rice, paddy",2006,28867,216.0,824.14,21.97
iraq,"rice, paddy",2007,31630,216.0,1062.61,22.020000000000003
iraq,"rice, paddy",2008,29281,216.0,1245.94,22.275
iraq,"rice, paddy",2009,31511,216.0,1429.27,22.065
iraq,"rice, paddy",2010,32482,216.0,1612.61,23.729999999999997
iraq,"rice, paddy",2011,35762,216.0,1795.94,21.61
iraq,"rice, paddy",2012,45468,216.0,1979.27,22.52
iraq,"rice, paddy",2013,47162,216.0,2162.6,23.455
iraq,"rice, paddy",2014,51049,216.0,2162.6,21.955000000000002
iraq,"rice, paddy",2015,44776,216.0,2162.6,21.955000000000002
iraq,"rice, paddy",2016,48056,216.0,2162.6,21.955000000000002
iraq,sorghum,1990,7273,216.0,692.0,21.585
iraq,sorghum,1991,4348,216.0,692.0,21.445
iraq,sorghum,1992,6125,216.0,692.0,19.64
iraq,sorghum,1993,8333,216.0,692.0,20.805
iraq,sorghum,1994,8571,216.0,692.0,21.744999999999997
iraq,sorghum,1995,8889,216.0,816.0,21.59
iraq,sorghum,1996,10000,216.0,616.0,22.045
iraq,sorghum,1997,10000,216.0,848.0,20.985
iraq,sorghum,1998,10000,216.0,755.0,22.49
iraq,sorghum,1999,10000,216.0,508.0,22.635
iraq,sorghum,2000,3333,216.0,548.0,22.09
iraq,sorghum,2001,3333,216.0,837.47,22.625
iraq,sorghum,2002,3333,216.0,878.68,21.93
iraq,sorghum,2003,8571,216.0,853.65,22.035
iraq,sorghum,2004,10556,216.0,828.62,21.86
iraq,sorghum,2005,9750,216.0,873.01,21.77
iraq,sorghum,2006,10000,216.0,824.14,21.97
iraq,sorghum,2007,9722,216.0,1062.61,22.020000000000003
iraq,sorghum,2008,9791,216.0,1245.94,22.275
iraq,sorghum,2009,14279,216.0,1429.27,22.065
iraq,sorghum,2010,29960,216.0,1612.61,23.729999999999997
iraq,sorghum,2011,31873,216.0,1795.94,21.61
iraq,sorghum,2012,7314,216.0,1979.27,22.52
iraq,sorghum,2013,19215,216.0,2162.6,23.455
iraq,sorghum,2014,9130,216.0,2162.6,21.955000000000002
iraq,sorghum,2015,19282,216.0,2162.6,21.955000000000002
iraq,sorghum,2016,27902,216.0,2162.6,21.955000000000002
iraq,soybeans,1990,14615,216.0,692.0,21.585
iraq,soybeans,1991,15000,216.0,692.0,21.445
iraq,soybeans,1992,14800,216.0,692.0,19.64
iraq,soybeans,1993,14815,216.0,692.0,20.805
iraq,soybeans,1994,13846,216.0,692.0,21.744999999999997
iraq,soybeans,1995,14000,216.0,816.0,21.59
iraq,soybeans,1996,13750,216.0,616.0,22.045
iraq,soybeans,1997,14000,216.0,848.0,20.985
iraq,soybeans,1998,11181,216.0,755.0,22.49
iraq,soybeans,1999,4365,216.0,508.0,22.635
iraq,soybeans,2000,10000,216.0,548.0,22.09
iraq,soybeans,2001,12000,216.0,837.47,22.625
iraq,soybeans,2002,10000,216.0,878.68,21.93
iraq,soybeans,2003,10000,216.0,853.65,22.035
iraq,soybeans,2004,10000,216.0,828.62,21.86
iraq,soybeans,2005,9214,216.0,873.01,21.77
iraq,soybeans,2006,9095,216.0,824.14,21.97
iraq,soybeans,2007,9187,216.0,1062.61,22.020000000000003
iraq,soybeans,2008,9016,216.0,1245.94,22.275
iraq,soybeans,2009,8846,216.0,1429.27,22.065
iraq,soybeans,2010,8675,216.0,1612.61,23.729999999999997
iraq,soybeans,2011,8504,216.0,1795.94,21.61
iraq,soybeans,2012,8334,216.0,1979.27,22.52
iraq,soybeans,2013,8163,216.0,2162.6,23.455
iraq,soybeans,2014,7993,216.0,2162.6,21.955000000000002
iraq,soybeans,2015,7822,216.0,2162.6,21.955000000000002
iraq,soybeans,2016,7652,216.0,2162.6,21.955000000000002
iraq,wheat,1990,10129,216.0,692.0,21.585
iraq,wheat,1991,8056,216.0,692.0,21.445
iraq,wheat,1992,5999,216.0,692.0,19.64
iraq,wheat,1993,5897,216.0,692.0,20.805
iraq,wheat,1994,7431,216.0,692.0,21.744999999999997
iraq,wheat,1995,8052,216.0,816.0,21.59
iraq,wheat,1996,8667,216.0,616.0,22.045
iraq,wheat,1997,7566,216.0,848.0,20.985
iraq,wheat,1998,8071,216.0,755.0,22.49
iraq,wheat,1999,6154,216.0,508.0,22.635
iraq,wheat,2000,3200,216.0,548.0,22.09
iraq,wheat,2001,7405,216.0,837.47,22.625
iraq,wheat,2002,15703,216.0,878.68,21.93
iraq,wheat,2003,13590,216.0,853.65,22.035
iraq,wheat,2004,11898,216.0,828.62,21.86
iraq,wheat,2005,8738,216.0,873.01,21.77
iraq,wheat,2006,13783,216.0,824.14,21.97
iraq,wheat,2007,14031,216.0,1062.61,22.020000000000003
iraq,wheat,2008,13678,216.0,1245.94,22.275
iraq,wheat,2009,18756,216.0,1429.27,22.065
iraq,wheat,2010,19872,216.0,1612.61,23.729999999999997
iraq,wheat,2011,19552,216.0,1795.94,21.61
iraq,wheat,2012,24181,216.0,1979.27,22.52
iraq,wheat,2013,23068,216.0,2162.6,23.455
iraq,wheat,2014,23964,216.0,2162.6,21.955000000000002
iraq,wheat,2015,28617,216.0,2162.6,21.955000000000002
iraq,wheat,2016,33181,216.0,2162.6,21.955000000000002
ireland,potatoes,1990,248971,1118.0,2014.0,9.59
ireland,potatoes,1991,278537,1118.0,2014.0,9.07
ireland,potatoes,1992,288688,1118.0,2014.0,9.07
ireland,potatoes,1993,263426,1118.0,2014.0,8.85
ireland,potatoes,1994,300000,1118.0,2014.0,9.13
ireland,potatoes,1995,275893,1118.0,2152.0,9.75
ireland,potatoes,1996,301646,1118.0,1577.0,8.85
ireland,potatoes,1997,259341,1118.0,2201.0,9.95
ireland,potatoes,1998,260541,1118.0,2257.0,9.71
ireland,potatoes,1999,319429,1118.0,1930.0,9.75
ireland,potatoes,2000,336889,1118.0,1942.21,9.43
ireland,potatoes,2001,333986,1118.0,2333.67,9.27
ireland,potatoes,2002,336753,1118.0,2614.27,9.75
ireland,potatoes,2003,343803,1118.0,2719.41,9.8
ireland,potatoes,2004,415188,1118.0,2978.49,9.77
ireland,potatoes,2005,346780,1118.0,2624.89,9.91
ireland,potatoes,2006,332957,1118.0,2766.64,10.0
ireland,potatoes,2007,341026,1118.0,3083.02,10.11
ireland,potatoes,2008,307946,1118.0,2790.17,9.42
ireland,potatoes,2009,275492,1118.0,2268.1,9.47
ireland,potatoes,2010,343934,1118.0,2529.2,8.38
ireland,potatoes,2011,342404,1118.0,3664.3,9.76
ireland,potatoes,2012,257778,1118.0,2925.1,9.28
ireland,potatoes,2013,383271,1118.0,2950.8,9.28
ireland,potatoes,2014,403158,1118.0,3006.22,9.472916666666665
ireland,potatoes,2015,423647,1118.0,3124.2,9.472916666666665
ireland,potatoes,2016,391111,1118.0,2583.13,9.472916666666665
ireland,wheat,1990,85307,1118.0,2014.0,9.59
ireland,wheat,1991,78646,1118.0,2014.0,9.07
ireland,wheat,1992,78808,1118.0,2014.0,9.07
ireland,wheat,1993,68056,1118.0,2014.0,8.85
ireland,wheat,1994,77193,1118.0,2014.0,9.13
ireland,wheat,1995,82461,1118.0,2152.0,9.75
ireland,wheat,1996,89965,1118.0,1577.0,8.85
ireland,wheat,1997,77210,1118.0,2201.0,9.95
ireland,wheat,1998,80310,1118.0,2257.0,9.71
ireland,wheat,1999,87665,1118.0,1930.0,9.75
ireland,wheat,2000,94538,1118.0,1942.21,9.43
ireland,wheat,2001,90601,1118.0,2333.67,9.27
ireland,wheat,2002,84440,1118.0,2614.27,9.75
ireland,wheat,2003,82978,1118.0,2719.41,9.8
ireland,wheat,2004,99241,1118.0,2978.49,9.77
ireland,wheat,2005,84317,1118.0,2624.89,9.91
ireland,wheat,2006,91543,1118.0,2766.64,10.0
ireland,wheat,2007,84626,1118.0,3083.02,10.11
ireland,wheat,2008,89684,1118.0,2790.17,9.42
ireland,wheat,2009,81669,1118.0,2268.1,9.47
ireland,wheat,2010,86015,1118.0,2529.2,8.38
ireland,wheat,2011,98641,1118.0,3664.3,9.76
ireland,wheat,2012,72235,1118.0,2925.1,9.28
ireland,wheat,2013,89983,1118.0,2950.8,9.28
ireland,wheat,2014,100140,1118.0,3006.22,9.472916666666665
ireland,wheat,2015,106677,1118.0,3124.2,9.472916666666665
ireland,wheat,2016,95390,1118.0,2583.13,9.472916666666665
italy,maize,1990,76375,832.0,100596.4,10.4
italy,maize,1991,72624,832.0,88916.6,9.665000000000001
italy,maize,1992,86597,832.0,88227.6,10.325
italy,maize,1993,86612,832.0,89282.2,10.07
italy,maize,1994,82235,832.0,81217.6,10.96
italy,maize,1995,89695,832.0,84153.0,9.95
italy,maize,1996,93328,832.0,74617.2,9.67
italy,maize,1997,96270,832.0,84799.0,10.655000000000001
italy,maize,1998,93217,832.0,84117.0,10.365
italy,maize,1999,97444,832.0,81583.0,10.295
italy,maize,2000,95277,832.0,79447.0,10.775
italy,maize,2001,95135,832.0,75978.0,10.530000000000001
italy,maize,2002,94918,832.0,94211.0,10.645
italy,maize,2003,74811,832.0,86058.0,11.085
italy,maize,2004,94975,832.0,83810.0,10.245000000000001
italy,maize,2005,93678,832.0,84647.0,9.745000000000001
italy,maize,2006,87285,832.0,74349.0,10.51
italy,maize,2007,93120,832.0,80454.0,10.86
italy,maize,2008,95726,832.0,79643.0,10.46
italy,maize,2009,86048,832.0,74172.0,10.695
italy,maize,2010,91672,832.0,71613.0,9.84
italy,maize,2011,98033,832.0,70690.0,11.07
italy,maize,2012,80325,832.0,61889.0,10.75
italy,maize,2013,86989,832.0,55633.0,10.82
italy,maize,2014,106208,832.0,59422.0,10.432708333333334
italy,maize,2015,97254,832.0,63322.0,10.432708333333334
italy,maize,2016,103515,832.0,60259.0,10.432708333333334
italy,potatoes,1990,191624,832.0,100596.4,10.4
italy,potatoes,1991,200113,832.0,88916.6,9.665000000000001
italy,potatoes,1992,226592,832.0,88227.6,10.325
italy,potatoes,1993,224567,832.0,89282.2,10.07
italy,potatoes,1994,233775,832.0,81217.6,10.96
italy,potatoes,1995,232893,832.0,84153.0,9.95
italy,potatoes,1996,224667,832.0,74617.2,9.67
italy,potatoes,1997,222609,832.0,84799.0,10.655000000000001
italy,potatoes,1998,243418,832.0,84117.0,10.365
italy,potatoes,1999,241843,832.0,81583.0,10.295
italy,potatoes,2000,250695,832.0,79447.0,10.775
italy,potatoes,2001,250910,832.0,75978.0,10.530000000000001
italy,potatoes,2002,240997,832.0,94211.0,10.645
italy,potatoes,2003,217700,832.0,86058.0,11.085
italy,potatoes,2004,251485,832.0,83810.0,10.245000000000001
italy,potatoes,2005,250819,832.0,84647.0,9.745000000000001
italy,potatoes,2006,246070,832.0,74349.0,10.51
italy,potatoes,2007,256304,832.0,80454.0,10.86
italy,potatoes,2008,227242,832.0,79643.0,10.46
italy,potatoes,2009,248352,832.0,74172.0,10.695
italy,potatoes,2010,249684,832.0,71613.0,9.84
italy,potatoes,2011,249158,832.0,70690.0,11.07
italy,potatoes,2012,254511,832.0,61889.0,10.75
italy,potatoes,2013,252483,832.0,55633.0,10.82
italy,potatoes,2014,260834,832.0,59422.0,10.432708333333334
italy,potatoes,2015,271561,832.0,63322.0,10.432708333333334
italy,potatoes,2016,284374,832.0,60259.0,10.432708333333334
italy,"rice, paddy",1990,60278,832.0,100596.4,10.4
italy,"rice, paddy",1991,60274,832.0,88916.6,9.665000000000001
italy,"rice, paddy",1992,58758,832.0,88227.6,10.325
italy,"rice, paddy",1993,56317,832.0,89282.2,10.07
italy,"rice, paddy",1994,57661,832.0,81217.6,10.96
italy,"rice, paddy",1995,55206,832.0,84153.0,9.95
italy,"rice, paddy",1996,58122,832.0,74617.2,9.67
italy,"rice, paddy",1997,61950,832.0,84799.0,10.655000000000001
italy,"rice, paddy",1998,62573,832.0,84117.0,10.365
italy,"rice, paddy",1999,64635,832.0,81583.0,10.295
italy,"rice, paddy",2000,55810,832.0,79447.0,10.775
italy,"rice, paddy",2001,58494,832.0,75978.0,10.530000000000001
italy,"rice, paddy",2002,62700,832.0,94211.0,10.645
italy,"rice, paddy",2003,64129,832.0,86058.0,11.085
italy,"rice, paddy",2004,66317,832.0,83810.0,10.245000000000001
italy,"rice, paddy",2005,63074,832.0,84647.0,9.745000000000001
italy,"rice, paddy",2006,62772,832.0,74349.0,10.51
italy,"rice, paddy",2007,66240,832.0,80454.0,10.86
italy,"rice, paddy",2008,61949,832.0,79643.0,10.46
italy,"rice, paddy",2009,67941,832.0,74172.0,10.695
italy,"rice, paddy",2010,61219,832.0,71613.0,9.84
italy,"rice, paddy",2011,60452,832.0,70690.0,11.07
italy,"rice, paddy",2012,68133,832.0,61889.0,10.75
italy,"rice, paddy",2013,66342,832.0,55633.0,10.82
italy,"rice, paddy",2014,63148,832.0,59422.0,10.432708333333334
italy,"rice, paddy",2015,66785,832.0,63322.0,10.432708333333334
italy,"rice, paddy",2016,67797,832.0,60259.0,10.432708333333334
italy,sorghum,1990,48234,832.0,100596.4,10.4
italy,sorghum,1991,55089,832.0,88916.6,9.665000000000001
italy,sorghum,1992,59232,832.0,88227.6,10.325
italy,sorghum,1993,59684,832.0,89282.2,10.07
italy,sorghum,1994,59924,832.0,81217.6,10.96
italy,sorghum,1995,62412,832.0,84153.0,9.95
italy,sorghum,1996,58388,832.0,74617.2,9.67
italy,sorghum,1997,57487,832.0,84799.0,10.655000000000001
italy,sorghum,1998,55463,832.0,84117.0,10.365
italy,sorghum,1999,64309,832.0,81583.0,10.295
italy,sorghum,2000,63445,832.0,79447.0,10.775
italy,sorghum,2001,62045,832.0,75978.0,10.530000000000001
italy,sorghum,2002,63110,832.0,94211.0,10.645
italy,sorghum,2003,51798,832.0,86058.0,11.085
italy,sorghum,2004,62847,832.0,83810.0,10.245000000000001
italy,sorghum,2005,58558,832.0,84647.0,9.745000000000001
italy,sorghum,2006,57296,832.0,74349.0,10.51
italy,sorghum,2007,56759,832.0,80454.0,10.86
italy,sorghum,2008,57960,832.0,79643.0,10.46
italy,sorghum,2009,61003,832.0,74172.0,10.695
italy,sorghum,2010,66683,832.0,71613.0,9.84
italy,sorghum,2011,70972,832.0,70690.0,11.07
italy,sorghum,2012,41979,832.0,61889.0,10.75
italy,sorghum,2013,62061,832.0,55633.0,10.82
italy,sorghum,2014,71056,832.0,59422.0,10.432708333333334
italy,sorghum,2015,64843,832.0,63322.0,10.432708333333334
italy,sorghum,2016,71576,832.0,60259.0,10.432708333333334
italy,soybeans,1990,33588,832.0,100596.4,10.4
italy,soybeans,1991,36828,832.0,88916.6,9.665000000000001
italy,soybeans,1992,31316,832.0,88227.6,10.325
italy,soybeans,1993,31552,832.0,89282.2,10.07
italy,soybeans,1994,33501,832.0,81217.6,10.96
italy,soybeans,1995,37525,832.0,84153.0,9.95
italy,soybeans,1996,36951,832.0,74617.2,9.67
italy,soybeans,1997,38018,832.0,84799.0,10.655000000000001
italy,soybeans,1998,35040,832.0,84117.0,10.365
italy,soybeans,1999,35329,832.0,81583.0,10.295
italy,soybeans,2000,35761,832.0,79447.0,10.775
italy,soybeans,2001,38122,832.0,75978.0,10.530000000000001
italy,soybeans,2002,38613,832.0,94211.0,10.645
italy,soybeans,2003,26109,832.0,86058.0,11.085
italy,soybeans,2004,34458,832.0,83810.0,10.245000000000001
italy,soybeans,2005,36303,832.0,84647.0,9.745000000000001
italy,soybeans,2006,30987,832.0,74349.0,10.51
italy,soybeans,2007,31342,832.0,80454.0,10.86
italy,soybeans,2008,32121,832.0,79643.0,10.46
italy,soybeans,2009,34759,832.0,74172.0,10.695
italy,soybeans,2010,34639,832.0,71613.0,9.84
italy,soybeans,2011,34024,832.0,70690.0,11.07
italy,soybeans,2012,27591,832.0,61889.0,10.75
italy,soybeans,2013,33906,832.0,55633.0,10.82
italy,soybeans,2014,40072,832.0,59422.0,10.432708333333334
italy,soybeans,2015,36151,832.0,63322.0,10.432708333333334
italy,soybeans,2016,37539,832.0,60259.0,10.432708333333334
italy,sweet potatoes,1990,214829,832.0,100596.4,10.4
italy,sweet potatoes,1991,214905,832.0,88916.6,9.665000000000001
italy,sweet potatoes,1992,235174,832.0,88227.6,10.325
italy,sweet potatoes,1993,242578,832.0,89282.2,10.07
italy,sweet potatoes,1994,237708,832.0,81217.6,10.96
italy,sweet potatoes,1995,239079,832.0,84153.0,9.95
italy,sweet potatoes,1996,221667,832.0,74617.2,9.67
italy,sweet potatoes,1997,199328,832.0,84799.0,10.655000000000001
italy,sweet potatoes,1998,171429,832.0,84117.0,10.365
italy,sweet potatoes,1999,80243,832.0,81583.0,10.295
italy,sweet potatoes,2000,114353,832.0,79447.0,10.775
italy,sweet potatoes,2001,115008,832.0,75978.0,10.530000000000001
italy,sweet potatoes,2002,113661,832.0,94211.0,10.645
italy,sweet potatoes,2003,151231,832.0,86058.0,11.085
italy,sweet potatoes,2004,159900,832.0,83810.0,10.245000000000001
italy,sweet potatoes,2005,141516,832.0,84647.0,9.745000000000001
italy,sweet potatoes,2006,144453,832.0,74349.0,10.51
italy,sweet potatoes,2007,185605,832.0,80454.0,10.86
italy,sweet potatoes,2008,200936,832.0,79643.0,10.46
italy,sweet potatoes,2009,177016,832.0,74172.0,10.695
italy,sweet potatoes,2010,189956,832.0,71613.0,9.84
italy,sweet potatoes,2011,207114,832.0,70690.0,11.07
italy,sweet potatoes,2012,195236,832.0,61889.0,10.75
italy,sweet potatoes,2013,227753,832.0,55633.0,10.82
italy,sweet potatoes,2014,214780,832.0,59422.0,10.432708333333334
italy,sweet potatoes,2015,213192,832.0,63322.0,10.432708333333334
italy,sweet potatoes,2016,199607,832.0,60259.0,10.432708333333334
italy,wheat,1990,29243,832.0,100596.4,10.4
italy,wheat,1991,35094,832.0,88916.6,9.665000000000001
italy,wheat,1992,35506,832.0,88227.6,10.325
italy,wheat,1993,35533,832.0,89282.2,10.07
italy,wheat,1994,34796,832.0,81217.6,10.96
italy,wheat,1995,32013,832.0,84153.0,9.95
italy,wheat,1996,33170,832.0,74617.2,9.67
italy,wheat,1997,28563,832.0,84799.0,10.655000000000001
italy,wheat,1998,35818,832.0,84117.0,10.365
italy,wheat,1999,32434,832.0,81583.0,10.295
italy,wheat,2000,32133,832.0,79447.0,10.775
italy,wheat,2001,28013,832.0,75978.0,10.530000000000001
italy,wheat,2002,31247,832.0,94211.0,10.645
italy,wheat,2003,27482,832.0,86058.0,11.085
italy,wheat,2004,36698,832.0,83810.0,10.245000000000001
italy,wheat,2005,36352,832.0,84647.0,9.745000000000001
italy,wheat,2006,37295,832.0,74349.0,10.51
italy,wheat,2007,34137,832.0,80454.0,10.86
italy,wheat,2008,38689,832.0,79643.0,10.46
italy,wheat,2009,35859,832.0,74172.0,10.695
italy,wheat,2010,37421,832.0,71613.0,9.84
italy,wheat,2011,38335,832.0,70690.0,11.07
italy,wheat,2012,41293,832.0,61889.0,10.75
italy,wheat,2013,38441,832.0,55633.0,10.82
italy,wheat,2014,38107,832.0,59422.0,10.432708333333334
italy,wheat,2015,39280,832.0,63322.0,10.432708333333334
italy,wheat,2016,42030,832.0,60259.0,10.432708333333334
jamaica,cassava,1990,119102,2051.0,1415.65,27.28
jamaica,cassava,1991,120268,2051.0,1415.65,27.24
jamaica,cassava,1992,151186,2051.0,1415.65,27.25
jamaica,cassava,1993,186649,2051.0,1415.65,27.02
jamaica,cassava,1994,195385,2051.0,1415.65,27.48
jamaica,cassava,1995,205018,2051.0,1445.12,27.4
jamaica,cassava,1996,208699,2051.0,1573.58,26.98
jamaica,cassava,1997,188884,2051.0,909.71,27.8
jamaica,cassava,1998,191949,2051.0,909.71,27.8
jamaica,cassava,1999,190186,2051.0,909.71,27.12
jamaica,cassava,2000,181048,2051.0,909.71,26.96
jamaica,cassava,2001,188566,2051.0,909.71,27.27
jamaica,cassava,2002,188575,2051.0,909.71,27.51
jamaica,cassava,2003,192071,2051.0,909.71,27.62
jamaica,cassava,2004,184154,2051.0,909.71,27.47
jamaica,cassava,2005,176320,2051.0,909.71,27.34
jamaica,cassava,2006,186213,2051.0,909.71,27.58
jamaica,cassava,2007,186683,2051.0,909.71,27.61
jamaica,cassava,2008,185993,2051.0,909.71,27.17
jamaica,cassava,2009,186352,2051.0,909.71,27.42
jamaica,cassava,2010,185271,2051.0,909.71,27.09
jamaica,cassava,2011,188896,2051.0,909.71,27.17
jamaica,cassava,2012,188866,2051.0,909.71,27.51
jamaica,cassava,2013,187795,2051.0,909.71,27.41
jamaica,cassava,2014,183989,2051.0,909.71,27.354166666666668
jamaica,cassava,2015,184562,2051.0,909.71,27.354166666666668
jamaica,cassava,2016,184896,2051.0,909.71,27.354166666666668
jamaica,maize,1990,10588,2051.0,1415.65,27.28
jamaica,maize,1991,11667,2051.0,1415.65,27.24
jamaica,maize,1992,14225,2051.0,1415.65,27.25
jamaica,maize,1993,15115,2051.0,1415.65,27.02
jamaica,maize,1994,13594,2051.0,1415.65,27.48
jamaica,maize,1995,13375,2051.0,1445.12,27.4
jamaica,maize,1996,13741,2051.0,1573.58,26.98
jamaica,maize,1997,11568,2051.0,909.71,27.8
jamaica,maize,1998,11436,2051.0,909.71,27.8
jamaica,maize,1999,12231,2051.0,909.71,27.12
jamaica,maize,2000,11487,2051.0,909.71,26.96
jamaica,maize,2001,12068,2051.0,909.71,27.27
jamaica,maize,2002,11818,2051.0,909.71,27.51
jamaica,maize,2003,12315,2051.0,909.71,27.62
jamaica,maize,2004,11842,2051.0,909.71,27.47
jamaica,maize,2005,12547,2051.0,909.71,27.34
jamaica,maize,2006,12284,2051.0,909.71,27.58
jamaica,maize,2007,11950,2051.0,909.71,27.61
jamaica,maize,2008,12538,2051.0,909.71,27.17
jamaica,maize,2009,12615,2051.0,909.71,27.42
jamaica,maize,2010,11710,2051.0,909.71,27.09
jamaica,maize,2011,12747,2051.0,909.71,27.17
jamaica,maize,2012,11891,2051.0,909.71,27.51
jamaica,maize,2013,11883,2051.0,909.71,27.41
jamaica,maize,2014,11318,2051.0,909.71,27.354166666666668
jamaica,maize,2015,11366,2051.0,909.71,27.354166666666668
jamaica,maize,2016,10853,2051.0,909.71,27.354166666666668
